2020-11-14 02:00:15.404080 - ['R', '-50'] - RecursionError
2020-11-15 22:32:15.918362 - ['100.43r', '100M'] - 1 °C(CU428)
2020-11-15 22:32:15.918470 - ['100.43r', '100M', '428'] - 1 °C(CU428)
2020-11-15 22:32:15.918564 - ['200', '100M'] - 185.60 Ом(CU428)
2020-11-15 22:32:15.918664 - ['200', '100M', '428'] - 185.60 Ом(CU428)
2020-11-15 22:32:15.918766 - ['200.0t', '100M'] - 185.60 Ом(CU428)
2020-11-15 22:32:15.918875 - ['200.0t', '100M', '428'] - 185.60 Ом(CU428)
2020-11-15 22:32:15.918971 - ['185.6', '100M'] - 200 °C(CU428)
2020-11-15 22:32:15.919071 - ['185.6', '100M', '428'] - 200 °C(CU428)
2020-11-15 22:32:15.919173 - ['185.6r', '100M'] - 200 °C(CU428)
2020-11-15 22:32:15.919283 - ['185.6r', '100M', '428'] - 200 °C(CU428)
2020-11-15 22:32:15.920179 - ['-200', '50P', '385'] - 9.26 Ом(PT385)
2020-11-15 22:32:15.920293 - ['-200.0t', '50P', '385'] - 9.26 Ом(PT385)
2020-11-15 22:32:15.920398 - ['9.26', '50P', '385'] - -200 °C(PT385)
2020-11-15 22:32:15.920509 - ['9.26r', '50P', '385'] - -200 °C(PT385)
2020-11-15 22:32:15.920613 - ['-1', '50P', '385'] - 49.80 Ом(PT385)
2020-11-15 22:32:15.920722 - ['-1.0t', '50P', '385'] - 49.80 Ом(PT385)
2020-11-15 22:32:15.920827 - ['49.805', '50P', '385'] - -1 °C(PT385)
2020-11-15 22:32:15.920938 - ['49.805r', '50P', '385'] - -1 °C(PT385)
2020-11-15 22:32:15.921040 - ['1', '50P', '385'] - 50.20 Ом(PT385)
2020-11-15 22:32:15.921154 - ['1.0t', '50P', '385'] - 50.20 Ом(PT385)
2020-11-15 22:32:15.921258 - ['50.195', '50P', '385'] - 1 °C(PT385)
2020-11-15 22:32:15.921368 - ['50.195r', '50P', '385'] - 1 °C(PT385)
2020-11-15 22:32:15.921469 - ['850', '50P', '385'] - 195.24 Ом(PT385)
2020-11-15 22:32:15.921579 - ['850.0t', '50P', '385'] - 195.24 Ом(PT385)
2020-11-15 22:32:15.921679 - ['195.24', '50P', '385'] - 850 °C(PT385)
2020-11-15 22:32:15.921789 - ['195.24r', '50P', '385'] - 850 °C(PT385)
2020-11-15 22:32:15.922677 - ['-200', '100P', '385'] - 18.52 Ом(PT385)
2020-11-15 22:32:15.922791 - ['-200.0t', '100P', '385'] - 18.52 Ом(PT385)
2020-11-15 22:32:15.922901 - ['18.52', '100P', '385'] - -200 °C(PT385)
2020-11-15 22:32:15.923015 - ['18.52r', '100P', '385'] - -200 °C(PT385)
2020-11-15 22:32:15.923117 - ['-1', '100P', '385'] - 99.61 Ом(PT385)
2020-11-15 22:32:15.923242 - ['-1.0t', '100P', '385'] - 99.61 Ом(PT385)
2020-11-15 22:32:15.923350 - ['99.61', '100P', '385'] - -1 °C(PT385)
2020-11-15 22:32:15.923461 - ['99.61r', '100P', '385'] - -1 °C(PT385)
2020-11-15 22:32:15.923562 - ['1', '100P', '385'] - 100.39 Ом(PT385)
2020-11-15 22:32:15.923669 - ['1.0t', '100P', '385'] - 100.39 Ом(PT385)
2020-11-15 22:32:15.923772 - ['100.39', '100P', '385'] - 1 °C(PT385)
2020-11-15 22:32:15.923882 - ['100.39r', '100P', '385'] - 1 °C(PT385)
2020-11-15 22:32:15.923983 - ['850', '100P', '385'] - 390.48 Ом(PT385)
2020-11-15 22:32:15.924092 - ['850.0t', '100P', '385'] - 390.48 Ом(PT385)
2020-11-15 22:32:15.924193 - ['390.48', '100P', '385'] - 850 °C(PT385)
2020-11-15 22:32:15.924303 - ['390.48r', '100P', '385'] - 850 °C(PT385)
2020-11-15 22:32:15.925221 - ['-200', '50P'] - 8.62 Ом(PT391)
2020-11-15 22:32:15.925326 - ['-200', '50P', '391'] - 8.62 Ом(PT391)
2020-11-15 22:32:15.925432 - ['-200.0t', '50P'] - 8.62 Ом(PT391)
2020-11-15 22:32:15.925542 - ['-200.0t', '50P', '391'] - 8.62 Ом(PT391)
2020-11-15 22:32:15.925641 - ['8.62', '50P'] - -200 °C(PT391)
2020-11-15 22:32:15.925746 - ['8.62', '50P', '391'] - -200 °C(PT391)
2020-11-15 22:32:15.925854 - ['8.62r', '50P'] - -200 °C(PT391)
2020-11-15 22:32:15.925968 - ['8.62r', '50P', '391'] - -200 °C(PT391)
2020-11-15 22:32:15.926064 - ['-1', '50P'] - 49.80 Ом(PT391)
2020-11-15 22:32:15.926164 - ['-1', '50P', '391'] - 49.80 Ом(PT391)
2020-11-15 22:32:15.926266 - ['-1.0t', '50P'] - 49.80 Ом(PT391)
2020-11-15 22:32:15.926375 - ['-1.0t', '50P', '391'] - 49.80 Ом(PT391)
2020-11-15 22:32:15.926473 - ['49.8', '50P'] - -1 °C(PT391)
2020-11-15 22:32:15.926576 - ['49.8', '50P', '391'] - -1 °C(PT391)
2020-11-15 22:32:15.926688 - ['49.8r', '50P'] - -1 °C(PT391)
2020-11-15 22:32:15.926798 - ['49.8r', '50P', '391'] - -1 °C(PT391)
2020-11-15 22:32:15.926893 - ['1', '50P'] - 50.20 Ом(PT391)
2020-11-15 22:32:15.927026 - ['1', '50P', '391'] - 50.20 Ом(PT391)
2020-11-15 22:32:15.927130 - ['1.0t', '50P'] - 50.20 Ом(PT391)
2020-11-15 22:32:15.927237 - ['1.0t', '50P', '391'] - 50.20 Ом(PT391)
2020-11-15 22:32:15.927331 - ['50.2', '50P'] - 1 °C(PT391)
2020-11-15 22:32:15.927432 - ['50.2', '50P', '391'] - 1 °C(PT391)
2020-11-15 22:32:15.927534 - ['50.2r', '50P'] - 1 °C(PT391)
2020-11-15 22:32:15.927656 - ['50.2r', '50P', '391'] - 1 °C(PT391)
2020-11-15 22:32:15.927796 - ['850', '50P'] - 197.58 Ом(PT391)
2020-11-15 22:32:15.927899 - ['850', '50P', '391'] - 197.58 Ом(PT391)
2020-11-15 22:32:15.928002 - ['850.0t', '50P'] - 197.58 Ом(PT391)
2020-11-15 22:32:15.928111 - ['850.0t', '50P', '391'] - 197.58 Ом(PT391)
2020-11-15 22:32:15.928209 - ['197.58', '50P'] - 850 °C(PT391)
2020-11-15 22:32:15.928310 - ['197.58', '50P', '391'] - 850 °C(PT391)
2020-11-15 22:32:15.928413 - ['197.58r', '50P'] - 850 °C(PT391)
2020-11-15 22:32:15.928533 - ['197.58r', '50P', '391'] - 850 °C(PT391)
2020-11-15 22:32:15.929551 - ['-200', '100P'] - 17.24 Ом(PT391)
2020-11-15 22:32:15.929657 - ['-200', '100P', '391'] - 17.24 Ом(PT391)
2020-11-15 22:32:15.929762 - ['-200.0t', '100P'] - 17.24 Ом(PT391)
2020-11-15 22:32:15.929879 - ['-200.0t', '100P', '391'] - 17.24 Ом(PT391)
2020-11-15 22:32:15.929978 - ['17.24', '100P'] - -200 °C(PT391)
2020-11-15 22:32:15.930082 - ['17.24', '100P', '391'] - -200 °C(PT391)
2020-11-15 22:32:15.930189 - ['17.24r', '100P'] - -200 °C(PT391)
2020-11-15 22:32:15.930300 - ['17.24r', '100P', '391'] - -200 °C(PT391)
2020-11-15 22:32:15.930397 - ['-1', '100P'] - 99.60 Ом(PT391)
2020-11-15 22:32:15.930496 - ['-1', '100P', '391'] - 99.60 Ом(PT391)
2020-11-15 22:32:15.930599 - ['-1.0t', '100P'] - 99.60 Ом(PT391)
2020-11-15 22:32:15.930707 - ['-1.0t', '100P', '391'] - 99.60 Ом(PT391)
2020-11-15 22:32:15.930805 - ['99.6', '100P'] - -1 °C(PT391)
2020-11-15 22:32:15.930908 - ['99.6', '100P', '391'] - -1 °C(PT391)
2020-11-15 22:32:15.931014 - ['99.6r', '100P'] - -1 °C(PT391)
2020-11-15 22:32:15.931125 - ['99.6r', '100P', '391'] - -1 °C(PT391)
2020-11-15 22:32:15.931221 - ['1', '100P'] - 100.40 Ом(PT391)
2020-11-15 22:32:15.931321 - ['1', '100P', '391'] - 100.40 Ом(PT391)
2020-11-15 22:32:15.931425 - ['1.0t', '100P'] - 100.40 Ом(PT391)
2020-11-15 22:32:15.931533 - ['1.0t', '100P', '391'] - 100.40 Ом(PT391)
2020-11-15 22:32:15.931628 - ['100.4', '100P'] - 1 °C(PT391)
2020-11-15 22:32:15.931729 - ['100.4', '100P', '391'] - 1 °C(PT391)
2020-11-15 22:32:15.931831 - ['100.4r', '100P'] - 1 °C(PT391)
2020-11-15 22:32:15.931941 - ['100.4r', '100P', '391'] - 1 °C(PT391)
2020-11-15 22:32:15.932037 - ['850', '100P'] - 395.16 Ом(PT391)
2020-11-15 22:32:15.932136 - ['850', '100P', '391'] - 395.16 Ом(PT391)
2020-11-15 22:32:15.932240 - ['850.0t', '100P'] - 395.16 Ом(PT391)
2020-11-15 22:32:15.932349 - ['850.0t', '100P', '391'] - 395.16 Ом(PT391)
2020-11-15 22:32:15.932444 - ['395.16', '100P'] - 850 °C(PT391)
2020-11-15 22:32:15.932546 - ['395.16', '100P', '391'] - 850 °C(PT391)
2020-11-15 22:32:15.932649 - ['395.16r', '100P'] - 850 °C(PT391)
2020-11-15 22:32:15.932758 - ['395.16r', '100P', '391'] - 850 °C(PT391)
2020-11-15 22:32:15.933654 - ['-60', '100NI'] - 69.45 Ом(NI617)
2020-11-15 22:32:15.933752 - ['-60', '100N'] - 69.45 Ом(NI617)
2020-11-15 22:32:15.933857 - ['-60.0t', '100N'] - 69.45 Ом(NI617)
2020-11-15 22:32:15.933961 - ['-60.0t', '100N'] - 69.45 Ом(NI617)
2020-11-15 22:32:15.934060 - ['69.45', '100N'] - -60 °C(NI617)
2020-11-15 22:32:15.934157 - ['69.45', '100N'] - -60 °C(NI617)
2020-11-15 22:32:15.934261 - ['69.45r', '100N'] - -60 °C(NI617)
2020-11-15 22:32:15.934392 - ['69.45r', '100N'] - -60 °C(NI617)
2020-11-15 22:32:15.934490 - ['99', '100NI'] - 161.03 Ом(NI617)
2020-11-15 22:32:15.934584 - ['99', '100N'] - 161.03 Ом(NI617)
2020-11-15 22:32:15.934693 - ['99.0t', '100N'] - 161.03 Ом(NI617)
2020-11-15 22:32:15.934795 - ['99.0t', '100N'] - 161.03 Ом(NI617)
2020-11-15 22:32:15.934893 - ['161.03', '100N'] - 99 °C(NI617)
2020-11-15 22:32:15.934995 - ['161.03', '100N'] - 99 °C(NI617)
2020-11-15 22:32:15.935105 - ['161.03r', '100N'] - 99 °C(NI617)
2020-11-15 22:32:15.935211 - ['161.03r', '100N'] - 99 °C(NI617)
2020-11-15 22:32:15.935307 - ['101', '100NI'] - 162.41 Ом(NI617)
2020-11-15 22:32:15.935401 - ['101', '100N'] - 162.41 Ом(NI617)
2020-11-15 22:32:15.935503 - ['101.0t', '100N'] - 162.41 Ом(NI617)
2020-11-15 22:32:15.935606 - ['101.0t', '100N'] - 162.41 Ом(NI617)
2020-11-15 22:32:15.935703 - ['162.41', '100N'] - 101 °C(NI617)
2020-11-15 22:32:15.935800 - ['162.41', '100N'] - 101 °C(NI617)
2020-11-15 22:32:15.935905 - ['162.41r', '100N'] - 101 °C(NI617)
2020-11-15 22:32:15.936010 - ['162.41r', '100N'] - 101 °C(NI617)
2020-11-15 22:32:15.936107 - ['180', '100NI'] - 223.21 Ом(NI617)
2020-11-15 22:32:15.936201 - ['180', '100N'] - 223.21 Ом(NI617)
2020-11-15 22:32:15.936304 - ['180.0t', '100N'] - 223.21 Ом(NI617)
2020-11-15 22:32:15.936406 - ['180.0t', '100N'] - 223.21 Ом(NI617)
2020-11-15 22:32:15.936507 - ['223.21', '100N'] - 180 °C(NI617)
2020-11-15 22:32:15.936604 - ['223.21', '100N'] - 180 °C(NI617)
2020-11-15 22:32:15.936710 - ['223.21r', '100N'] - 180 °C(NI617)
2020-11-15 22:32:15.936814 - ['223.21r', '100N'] - 180 °C(NI617)
2020-11-15 22:38:18.336380 - ['200', 'A1'] - 2.872 mV(A1)
2020-11-15 22:38:18.336574 - ['200.0t', 'A1'] - 2.872 mV(A1)
2020-11-15 22:38:18.336714 - ['2.872', 'A1'] - 200 °C(A1)
2020-11-15 22:38:18.336863 - ['2.872r', 'A1'] - 200 °C(A1)
2020-11-15 22:38:18.337005 - ['400', 'A1'] - 6.204 mV(A1)
2020-11-15 22:38:18.337178 - ['400.0t', 'A1'] - 6.204 mV(A1)
2020-11-15 22:38:18.337317 - ['6.204', 'A1'] - 400 °C(A1)
2020-11-15 22:38:18.337462 - ['6.204r', 'A1'] - 400 °C(A1)
2020-11-15 22:38:18.337604 - ['600', 'A1'] - 9.606 mV(A1)
2020-11-15 22:38:18.337752 - ['600.0t', 'A1'] - 9.606 mV(A1)
2020-11-15 22:38:18.337888 - ['9.606', 'A1'] - 600 °C(A1)
2020-11-15 22:38:18.338032 - ['9.606r', 'A1'] - 600 °C(A1)
2020-11-15 22:38:18.338156 - ['800', 'A1'] - 12.934 mV(A1)
2020-11-15 22:38:18.338261 - ['800.0t', 'A1'] - 12.934 mV(A1)
2020-11-15 22:38:18.338354 - ['12.934', 'A1'] - 800 °C(A1)
2020-11-15 22:38:18.338457 - ['12.934r', 'A1'] - 800 °C(A1)
2020-11-15 22:38:18.338558 - ['1000', 'A1'] - 16.128 mV(A1)
2020-11-15 22:38:18.338664 - ['1000.0t', 'A1'] - 16.128 mV(A1)
2020-11-15 22:38:18.338758 - ['16.128', 'A1'] - 1000 °C(A1)
2020-11-15 22:38:18.338862 - ['16.128r', 'A1'] - 1000 °C(A1)
2020-11-15 22:38:18.338962 - ['1200', 'A1'] - 19.15 mV(A1)
2020-11-15 22:38:18.339067 - ['1200.0t', 'A1'] - 19.15 mV(A1)
2020-11-15 22:38:18.339159 - ['19.15', 'A1'] - 1200 °C(A1)
2020-11-15 22:38:18.339263 - ['19.15r', 'A1'] - 1200 °C(A1)
2020-11-15 22:38:18.339362 - ['1400', 'A1'] - 21.976 mV(A1)
2020-11-15 22:38:18.339466 - ['1400.0t', 'A1'] - 21.976 mV(A1)
2020-11-15 22:38:18.339559 - ['21.976', 'A1'] - 1400 °C(A1)
2020-11-15 22:38:18.339662 - ['21.976r', 'A1'] - 1400 °C(A1)
2020-11-15 22:38:18.339762 - ['1600', 'A1'] - 24.593 mV(A1)
2020-11-15 22:38:18.339867 - ['1600.0t', 'A1'] - 24.593 mV(A1)
2020-11-15 22:38:18.339961 - ['24.593', 'A1'] - 1600 °C(A1)
2020-11-15 22:38:18.340063 - ['24.593r', 'A1'] - 1600 °C(A1)
2020-11-15 22:38:18.340162 - ['1800', 'A1'] - 26.998 mV(A1)
2020-11-15 22:38:18.340267 - ['1800.0t', 'A1'] - 26.998 mV(A1)
2020-11-15 22:38:18.340361 - ['26.998', 'A1'] - 1800 °C(A1)
2020-11-15 22:38:18.340464 - ['26.998r', 'A1'] - 1800 °C(A1)
2020-11-15 22:38:18.340564 - ['2000', 'A1'] - 29.186 mV(A1)
2020-11-15 22:38:18.340668 - ['2000.0t', 'A1'] - 29.186 mV(A1)
2020-11-15 22:38:18.340763 - ['29.186', 'A1'] - 2000 °C(A1)
2020-11-15 22:38:18.340866 - ['29.186r', 'A1'] - 2000 °C(A1)
2020-11-15 22:38:18.340966 - ['2200', 'A1'] - 31.142 mV(A1)
2020-11-15 22:38:18.341071 - ['2200.0t', 'A1'] - 31.142 mV(A1)
2020-11-15 22:38:18.341189 - ['31.142', 'A1'] - 2200 °C(A1)
2020-11-15 22:38:18.341308 - ['31.142r', 'A1'] - 2200 °C(A1)
2020-11-15 22:38:18.341408 - ['2400', 'A1'] - 32.856 mV(A1)
2020-11-15 22:38:18.341513 - ['2400.0t', 'A1'] - 32.856 mV(A1)
2020-11-15 22:38:18.341606 - ['32.856', 'A1'] - 2401 °C(A1)
2020-11-16 22:49:09.493482 - ['78.7', '100ni'] - IndexError
2020-11-16 22:49:09.493757 - ['-50', '100n'] - IndexError
2020-11-16 22:49:25.916534 - ['78.7', '100ni'] - -41 °C(NI617)
2020-11-16 22:49:25.916669 - ['-50', '100n'] - 74.21 Ом(NI617)
2020-11-16 22:49:52.332312 - ['-50', 'R'] - -0.226 mV(R)
2020-11-16 22:49:52.332445 - ['-50.0t', 'R'] - -0.226 mV(R)
2020-11-16 22:49:52.332545 - ['-0.226', 'R'] - -50 °C(R)
2020-11-16 22:49:52.332654 - ['-0.226r', 'R'] - -50 °C(R)
2020-11-16 22:49:52.332764 - ['100', 'R'] - 0.647 mV(R)
2020-11-16 22:49:52.332872 - ['100.0t', 'R'] - 0.647 mV(R)
2020-11-16 22:49:52.332969 - ['0.647', 'R'] - 100 °C(R)
2020-11-16 22:49:52.333075 - ['0.647r', 'R'] - 100 °C(R)
2020-11-16 22:49:52.333176 - ['250', 'R'] - 1.923 mV(R)
2020-11-16 22:49:52.333282 - ['250.0t', 'R'] - 1.923 mV(R)
2020-11-16 22:49:52.333376 - ['1.923', 'R'] - 250 °C(R)
2020-11-16 22:49:52.333481 - ['1.923r', 'R'] - 250 °C(R)
2020-11-16 22:49:52.333584 - ['400', 'R'] - 3.408 mV(R)
2020-11-16 22:49:52.333708 - ['400.0t', 'R'] - 3.408 mV(R)
2020-11-16 22:49:52.333817 - ['3.408', 'R'] - 400 °C(R)
2020-11-16 22:49:52.333923 - ['3.408r', 'R'] - 400 °C(R)
2020-11-16 22:49:52.334024 - ['550', 'R'] - 5.021 mV(R)
2020-11-16 22:49:52.334130 - ['550.0t', 'R'] - 5.021 mV(R)
2020-11-16 22:49:52.334224 - ['5.021', 'R'] - 550 °C(R)
2020-11-16 22:49:52.334326 - ['5.021r', 'R'] - 550 °C(R)
2020-11-16 22:49:52.334427 - ['700', 'R'] - 6.743 mV(R)
2020-11-16 22:49:52.334533 - ['700.0t', 'R'] - 6.743 mV(R)
2020-11-16 22:49:52.334626 - ['6.743', 'R'] - 700 °C(R)
2020-11-16 22:49:52.334729 - ['6.743r', 'R'] - 700 °C(R)
2020-11-16 22:49:52.334830 - ['850', 'R'] - 8.571 mV(R)
2020-11-16 22:49:52.334953 - ['850.0t', 'R'] - 8.571 mV(R)
2020-11-16 22:49:52.335047 - ['8.571', 'R'] - 850 °C(R)
2020-11-16 22:49:52.335151 - ['8.571r', 'R'] - 850 °C(R)
2020-11-16 22:49:52.335259 - ['1000', 'R'] - 10.506 mV(R)
2020-11-16 22:49:52.335365 - ['1000.0t', 'R'] - 10.506 mV(R)
2020-11-16 22:49:52.335459 - ['10.506', 'R'] - 1000 °C(R)
2020-11-16 22:49:52.335564 - ['10.506r', 'R'] - 1000 °C(R)
2020-11-16 22:49:52.335662 - ['1111', 'R'] - 12.0 mV(R)
2020-11-16 22:49:52.335767 - ['1111.0t', 'R'] - 12.0 mV(R)
2020-11-16 22:49:52.335861 - ['12.0', 'R'] - 1111 °C(R)
2020-11-16 22:49:52.335964 - ['12.0r', 'R'] - 1111 °C(R)
2020-11-16 22:49:52.336063 - ['1150', 'R'] - 12.535 mV(R)
2020-11-16 22:49:52.336168 - ['1150.0t', 'R'] - 12.535 mV(R)
2020-11-16 22:49:52.336262 - ['12.535', 'R'] - 1150 °C(R)
2020-11-16 22:49:52.336365 - ['12.535r', 'R'] - 1150 °C(R)
2020-11-16 22:49:52.336464 - ['1300', 'R'] - 14.629 mV(R)
2020-11-16 22:49:52.336569 - ['1300.0t', 'R'] - 14.629 mV(R)
2020-11-16 22:49:52.336666 - ['14.629', 'R'] - 1300 °C(R)
2020-11-16 22:49:52.336770 - ['14.629r', 'R'] - 1300 °C(R)
2020-11-16 22:49:52.336868 - ['1450', 'R'] - 16.746 mV(R)
2020-11-16 22:49:52.336973 - ['1450.0t', 'R'] - 16.746 mV(R)
2020-11-16 22:49:52.337068 - ['16.746', 'R'] - 1450 °C(R)
2020-11-16 22:49:52.337171 - ['16.746r', 'R'] - 1450 °C(R)
2020-11-16 22:49:52.337270 - ['1600', 'R'] - 18.849 mV(R)
2020-11-16 22:49:52.337375 - ['1600.0t', 'R'] - 18.849 mV(R)
2020-11-16 22:49:52.337468 - ['18.849', 'R'] - 1600 °C(R)
2020-11-16 22:49:52.337572 - ['18.849r', 'R'] - 1600 °C(R)
2020-11-16 22:49:52.337670 - ['1750', 'R'] - 20.877 mV(R)
2020-11-16 22:49:52.337781 - ['1750.0t', 'R'] - 20.877 mV(R)
2020-11-16 22:49:52.337876 - ['20.877', 'R'] - 1750 °C(R)
2020-11-16 22:49:52.337979 - ['20.877r', 'R'] - 1750 °C(R)
2020-11-16 22:49:52.338980 - ['-50', 'S'] - -0.236 mV(S)
2020-11-16 22:49:52.339099 - ['-50.0t', 'S'] - -0.236 mV(S)
2020-11-16 22:49:52.339196 - ['-0.236', 'S'] - -50 °C(S)
2020-11-16 22:49:52.339301 - ['-0.236r', 'S'] - -50 °C(S)
2020-11-16 22:49:52.339401 - ['100', 'S'] - 0.646 mV(S)
2020-11-16 22:49:52.339506 - ['100.0t', 'S'] - 0.646 mV(S)
2020-11-16 22:49:52.339612 - ['0.646', 'S'] - 100 °C(S)
2020-11-16 22:49:52.339719 - ['0.646r', 'S'] - 100 °C(S)
2020-11-16 22:49:52.339818 - ['250', 'S'] - 1.874 mV(S)
2020-11-16 22:49:52.339923 - ['250.0t', 'S'] - 1.874 mV(S)
2020-11-16 22:49:52.340016 - ['1.874', 'S'] - 250 °C(S)
2020-11-16 22:49:52.340119 - ['1.874r', 'S'] - 250 °C(S)
2020-11-16 22:49:52.340219 - ['400', 'S'] - 3.259 mV(S)
2020-11-16 22:49:52.340323 - ['400.0t', 'S'] - 3.259 mV(S)
2020-11-16 22:49:52.340417 - ['3.259', 'S'] - 400 °C(S)
2020-11-16 22:49:52.340520 - ['3.259r', 'S'] - 400 °C(S)
2020-11-16 22:49:52.340620 - ['550', 'S'] - 4.732 mV(S)
2020-11-16 22:49:52.340723 - ['550.0t', 'S'] - 4.732 mV(S)
2020-11-16 22:49:52.340817 - ['4.732', 'S'] - 550 °C(S)
2020-11-16 22:49:52.340921 - ['4.732r', 'S'] - 550 °C(S)
2020-11-16 22:49:52.341020 - ['700', 'S'] - 6.275 mV(S)
2020-11-16 22:49:52.341123 - ['700.0t', 'S'] - 6.275 mV(S)
2020-11-16 22:49:52.341216 - ['6.275', 'S'] - 700 °C(S)
2020-11-16 22:49:52.341319 - ['6.275r', 'S'] - 700 °C(S)
2020-11-16 22:49:52.341418 - ['850', 'S'] - 7.893 mV(S)
2020-11-16 22:49:52.341522 - ['850.0t', 'S'] - 7.893 mV(S)
2020-11-16 22:49:52.341623 - ['7.893', 'S'] - 850 °C(S)
2020-11-16 22:49:52.341726 - ['7.893r', 'S'] - 850 °C(S)
2020-11-16 22:49:52.341844 - ['1000', 'S'] - 9.587 mV(S)
2020-11-16 22:49:52.341949 - ['1000.0t', 'S'] - 9.587 mV(S)
2020-11-16 22:49:52.342049 - ['9.587', 'S'] - 1000 °C(S)
2020-11-16 22:49:52.342153 - ['9.587r', 'S'] - 1000 °C(S)
2020-11-16 22:49:52.342250 - ['1150', 'S'] - 11.351 mV(S)
2020-11-16 22:49:52.342354 - ['1150.0t', 'S'] - 11.351 mV(S)
2020-11-16 22:49:52.342448 - ['11.351', 'S'] - 1150 °C(S)
2020-11-16 22:49:52.342555 - ['11.351r', 'S'] - 1150 °C(S)
2020-11-16 22:49:52.342653 - ['1300', 'S'] - 13.159 mV(S)
2020-11-16 22:49:52.342756 - ['1300.0t', 'S'] - 13.159 mV(S)
2020-11-16 22:49:52.342850 - ['13.159', 'S'] - 1300 °C(S)
2020-11-16 22:49:52.342954 - ['13.159r', 'S'] - 1300 °C(S)
2020-11-16 22:49:52.343052 - ['1450', 'S'] - 14.978 mV(S)
2020-11-16 22:49:52.343156 - ['1450.0t', 'S'] - 14.978 mV(S)
2020-11-16 22:49:52.343249 - ['14.978', 'S'] - 1450 °C(S)
2020-11-16 22:49:52.343351 - ['14.978r', 'S'] - 1450 °C(S)
2020-11-16 22:49:52.343448 - ['1600', 'S'] - 16.777 mV(S)
2020-11-16 22:49:52.343552 - ['1600.0t', 'S'] - 16.777 mV(S)
2020-11-16 22:49:52.343645 - ['16.777', 'S'] - 1600 °C(S)
2020-11-16 22:49:52.343749 - ['16.777r', 'S'] - 1600 °C(S)
2020-11-16 22:49:52.343845 - ['1750', 'S'] - 18.503 mV(S)
2020-11-16 22:49:52.343948 - ['1750.0t', 'S'] - 18.503 mV(S)
2020-11-16 22:49:52.344056 - ['18.503', 'S'] - 1750 °C(S)
2020-11-16 22:49:52.344160 - ['18.503r', 'S'] - 1750 °C(S)
2020-11-16 22:49:52.345160 - ['250', 'B'] - 0.291 mV(B)
2020-11-16 22:49:52.345273 - ['250.0t', 'B'] - 0.291 mV(B)
2020-11-16 22:49:52.345369 - ['0.291', 'B'] - 252 °C(B)
2020-11-16 22:49:52.348284 - ['-210', 'J'] - -8.095 mV(J)
2020-11-16 22:49:52.348407 - ['-210.0t', 'J'] - -8.095 mV(J)
2020-11-16 22:49:52.348506 - ['-8.095', 'J'] - -210 °C(J)
2020-11-16 22:49:52.348614 - ['-8.095r', 'J'] - -210 °C(J)
2020-11-16 22:49:52.348717 - ['-60', 'J'] - -2.893 mV(J)
2020-11-16 22:49:52.348825 - ['-60.0t', 'J'] - -2.893 mV(J)
2020-11-16 22:49:52.348931 - ['-2.893', 'J'] - -60 °C(J)
2020-11-16 22:49:52.349037 - ['-2.893r', 'J'] - -60 °C(J)
2020-11-16 22:49:52.349151 - ['90', 'J'] - 4.726 mV(J)
2020-11-16 22:49:52.349324 - ['90.0t', 'J'] - 4.726 mV(J)
2020-11-16 22:49:52.349461 - ['4.726', 'J'] - 90 °C(J)
2020-11-16 22:49:52.349605 - ['4.726r', 'J'] - 90 °C(J)
2020-11-16 22:49:52.349735 - ['240', 'J'] - 13.0 mV(J)
2020-11-16 22:49:52.349862 - ['240.0t', 'J'] - 13.0 mV(J)
2020-11-16 22:49:52.349958 - ['13.0', 'J'] - 240 °C(J)
2020-11-16 22:49:52.350061 - ['13.0r', 'J'] - 240 °C(J)
2020-11-16 22:49:52.350169 - ['390', 'J'] - 21.297 mV(J)
2020-11-16 22:49:52.350275 - ['390.0t', 'J'] - 21.297 mV(J)
2020-11-16 22:49:52.350390 - ['21.297', 'J'] - 390 °C(J)
2020-11-16 22:49:52.350503 - ['21.297r', 'J'] - 390 °C(J)
2020-11-16 22:49:52.350602 - ['540', 'J'] - 29.647 mV(J)
2020-11-16 22:49:52.350717 - ['540.0t', 'J'] - 29.647 mV(J)
2020-11-16 22:49:52.350811 - ['29.647', 'J'] - 540 °C(J)
2020-11-16 22:49:52.350914 - ['29.647r', 'J'] - 540 °C(J)
2020-11-16 22:49:52.351013 - ['690', 'J'] - 38.512 mV(J)
2020-11-16 22:49:52.351127 - ['690.0t', 'J'] - 38.512 mV(J)
2020-11-16 22:49:52.351220 - ['38.512', 'J'] - 690 °C(J)
2020-11-16 22:49:52.351324 - ['38.512r', 'J'] - 690 °C(J)
2020-11-16 22:49:52.351425 - ['840', 'J'] - 48.074 mV(J)
2020-11-16 22:49:52.351529 - ['840.0t', 'J'] - 48.074 mV(J)
2020-11-16 22:49:52.351637 - ['48.074', 'J'] - 840 °C(J)
2020-11-16 22:49:52.351741 - ['48.074r', 'J'] - 840 °C(J)
2020-11-16 22:49:52.351839 - ['990', 'J'] - 57.36 mV(J)
2020-11-16 22:49:52.351942 - ['990.0t', 'J'] - 57.36 mV(J)
2020-11-16 22:49:52.352036 - ['57.36', 'J'] - 990 °C(J)
2020-11-16 22:49:52.352145 - ['57.36r', 'J'] - 990 °C(J)
2020-11-16 22:49:52.352243 - ['1140', 'J'] - 66.102 mV(J)
2020-11-16 22:49:52.352349 - ['1140.0t', 'J'] - 66.102 mV(J)
